movieId,title,genres,overview,poster_url
4932,Dressed to Kill (1980),Mystery|Thriller,"After witnessing a mysterious woman brutally slay a homemaker, prostitute Liz Blake finds herself trapped in a dangerous situation. While the police thinks she is the murderer, the real killer is intent on silencing her only witness.",https://image.tmdb.org/t/p/w500/oy1m5dd44foNrxV8U9l6Walx82V.jpg
4934,"Exterminator, The (1980)",Action|Crime|Thriller|War,"When a man's best friend is killed on the streets of New York, he transforms into a violent killer, turning New York into a war zone.",https://image.tmdb.org/t/p/w500/8u49TsGXYYR3mkiuJ12GswGtkCA.jpg
4936,Fame (1980),Drama|Musical,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.,https://image.tmdb.org/t/p/w500/ewuGn4kxsqbYfgSO8Y5kzYlBcKE.jpg
4937,Fatso (1980),Comedy,"Overweight loner Rino spends his days in seclusion, until his dad rents a room to an overtly sexual girl who challenges Rino to break down his walls.",https://image.tmdb.org/t/p/w500/9OVAzfeTRPI16iXbDaxdo0wmHVz.jpg
4939,"Final Countdown, The (1980)",Action|Sci-Fi,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.",https://image.tmdb.org/t/p/w500/nJmWPdreWnbdjMpmXB5rnJMvsK1.jpg
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,https://image.tmdb.org/t/p/w500/eTdEaRjtVnFbd5KVhxLRfbYW46e.jpg
4942,"Angry Red Planet, The (1959)",Sci-Fi,The first manned flight to Mars returns after having been out of communications since it had arrived on Mars. What would it reveal?,https://image.tmdb.org/t/p/w500/jtY9aJjUdbw6CaQ3rHQW6WJKB6g.jpg
4943,At the Earth's Core (1976),Adventure|Sci-Fi,"A huge burrowing machine tunnels out of control at ferocious speed, cutting clean through to the center of the earth, to the twilight world of pellucidar. Once there, Dr. Perry and David Innes are threatened by half human creatures, lizard-like birds, and man-eating plants.",https://image.tmdb.org/t/p/w500/hDMmR5asPdAHNXjo1uijHlba9VX.jpg
4944,Empire of the Ants (1977),Horror|Sci-Fi,"A Florida real estate developer and her captain lure investors to a property in the Everglades called Dreamland Shores, under false pretenses that the swampland will soon be developed. After the group arrives on a small island, they find it has been overrun by giant mutated ants, brought on by the dumping of toxic waste in the area.",https://image.tmdb.org/t/p/w500/6cmuKjH92h2wrBlbj0WPaTdnpnl.jpg
4945,"Enforcer, The (1976)",Crime,"A noir thriller set in Miami, the film follows an enforcer who discovers his femme fatale boss has branched out into cyber sex trafficking, putting a young runaway he’s befriended at risk. He sacrifices everything to save the young girl from the deadly organization he’s spent his life building.",https://image.tmdb.org/t/p/w500/72V1r1G8S87ELagVxjqAUdChMCt.jpg
4946,"Eye for an Eye, An (1981)",Action|Crime|Thriller,No overview available.,https://images.unsplash.com/photo-1489599849927-2ee91cede3ba?q=80&w=500&auto=format&fit=crop
4947,"Gauntlet, The (1977)",Action,Phoenix cop Ben Shockley is well on his way to becoming a derelict when he is assigned to transport a witness from Las Vegas. The witness turns out to be a belligerent prostitute with mob ties—and incriminating information regarding a high-ranking official.,https://image.tmdb.org/t/p/w500/hYXkHixmH2W4hXA0qVJpT4ONPt1.jpg
4949,Invasion U.S.A. (1985),Action|Thriller,A group of American witness the deadly invasion of the United States by the Soviet Union.,https://image.tmdb.org/t/p/w500/Y7ovODwkyGH149SXPEpiSY9sQk.jpg
4950,Lone Wolf McQuade (1983),Action,"The archetypical renegade Texas Ranger wages war against a drug kingpin with automatic weapons, his wits and martial arts after a gun battle leaves his partner dead. All of this inevitably culminates in a martial arts showdown between the drug lord and the ranger, and involving the woman they both love.",https://image.tmdb.org/t/p/w500/dLVegSmoFM5ekThmUauuhnAOejb.jpg
4951,Lord of the Flies (1990),Adventure|Drama|Thriller,"When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization.",https://image.tmdb.org/t/p/w500/xhxWsFgBYyDfRWfOhM1OrV88QDJ.jpg
4952,Morons From Outer Space (1985),Comedy|Sci-Fi,"The story begins on a small spaceship docking with a refueling station. On board are a group of four aliens, Bernard, Sandra, Desmond, and Julian. During a particularly tedious period of their stay at the station, the other three begin playing with the ship’s controls while Bernard is outside playing spaceball. They accidentally disconnect his part of the ship, leaving him stranded while they crash into a large blue planet close by...",https://image.tmdb.org/t/p/w500/2C7h2FMGBeMVZNO8IHXd2XjDAx6.jpg
4953,"People That Time Forgot, The (1977)",Adventure|Sci-Fi,"Major Ben McBride organizes a mission to the Antarctic wastes to search for his friend who has been missing in the region for several years. McBride's party find themselves in a world populated by primitive warriors and terrifying prehistoric creatures, all of whom they must evade in order to get back safely",https://image.tmdb.org/t/p/w500/8IIrlm2CjGCY5UV94lMCNb9HC94.jpg
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,No overview available.,https://images.unsplash.com/photo-1489599849927-2ee91cede3ba?q=80&w=500&auto=format&fit=crop
4955,"Sicilian, The (1987)",Crime|Drama,"Egocentric bandit Salvatore Giuliano fights the Church, the Mafia, and the landed gentry while leading a populist movement for Sicilian independence.",https://image.tmdb.org/t/p/w500/3zjrYyAtTs0uxX1a4hhDR3Ir5Rz.jpg
4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,"A fugitive stumbles onto a movie set just when they need a new stunt man, takes the job as a way to hide out and falls for the leading lady while facing off with his manipulative director.",https://image.tmdb.org/t/p/w500/yk7sVvXxAOO2oncDkjaon4C7ErX.jpg
4957,Sudden Impact (1983),Crime|Thriller,"When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",https://image.tmdb.org/t/p/w500/fSADY0EEM7ntpK5IwumcGS4UNNE.jpg
4958,Behind Enemy Lines (2001),Action|Drama|War,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Lt. Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer, Admiral Reigart, decides to risk his career and launch a renegade rescue mission to save his life.",https://image.tmdb.org/t/p/w500/fZReMWU3zszvaktDUqOoWCzHssZ.jpg
4959,"Affair of the Necklace, The (2001)",Drama,"In pre-Revolutionary France, a young aristocratic woman left penniless by the political unrest in the country, must avenge her family's fall from grace by scheming to steal a priceless necklace.",https://image.tmdb.org/t/p/w500/uPgXAA5PzMCCWXYA3PsihgNkwht.jpg
4960,"Independent, The (2000)",Comedy,"It's the final weeks of the most consequential presidential election in history. America is poised to elect either its first female president or its first viable independent candidate. Reporting history as it's made, an idealistic young journalist teams up with her idol, legendary journalist Nick Booker, to uncover a conspiracy that places the fate of the election, and the country, in their hands.",https://image.tmdb.org/t/p/w500/jhlc1nsD8nnnGymEFaZ0twMH6M6.jpg
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary,No overview available.,https://images.unsplash.com/photo-1489599849927-2ee91cede3ba?q=80&w=500&auto=format&fit=crop
4962,Texas Rangers (2001),Adventure|Western,"Ten years after the Civil War has ended, the Governor of Texas asks Leander McNelly to form a company of Rangers to help uphold the law along the Mexican border. With a few veterans of the war, most of the recruits are young men who have little or no experience with guns or policing crime.",https://image.tmdb.org/t/p/w500/69tMHlxiCYlYKGZm1aPH1u7hY88.jpg
4963,Ocean's Eleven (2001),Crime|Thriller,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",https://image.tmdb.org/t/p/w500/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg
4964,Baran (2001),Adventure|Drama|Romance,"An estranged son returns to his ailing father and discovers a deadly pact with a vengeful force, forcing him to choose between inheriting the nightmare or destroying his family.",https://image.tmdb.org/t/p/w500/gfsQ7Guq6VJbdxDTwuyDEPAH13b.jpg
4965,"Business of Strangers, The (2001)",Action|Drama|Thriller,A dark thriller about a successful businesswoman and her young assistant who toy with a slow-witted businessman while stuck at an airport hotel.,https://image.tmdb.org/t/p/w500/5iVwXnV2fraxy6NYzxZ07jMWW0u.jpg
4966,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,"A dangerous combination of radiation and insecticide causes the unfortunate Scott Carey to shrink, slowly but surely, until he is only a few inches tall. His home becomes a wilderness where he must survive everything from spiders living in the cellar to his beloved cat.",https://image.tmdb.org/t/p/w500/vI7IdqfvsyoQAjAzRWS2fYvUoOu.jpg
4967,No Man's Land (2001),Drama|War,"A rookie cop goes undercover to infiltrate a gang of car thieves led by smooth and charming Ted. The rookie becomes too involved and starts to enjoy the thrill and lifestyle of the game, and becomes romanticly involved with the leaders sister.",https://image.tmdb.org/t/p/w500/h3F9Pm9Tav6aQolv3DqQ0DVvIYs.jpg
4968,Piñero (2001),Drama,"""Piñero"" tells the story of the explosive life of a Latino icon, the gay poet-playwright-actor Miguel Piñero, whose urban poetry is recognized as a pre-cursor to rap and hip-hop. After doing time in hard-core Sing-Sing for petty thefts and drug dealing, Piñero's prison experiences developed into the 1974 Tony-nominated play Short Eyes. The resulting notoriety and fame was too much for the Latino bad-boy genius who retreated to the darker corners of New York City.",https://image.tmdb.org/t/p/w500/rn1jbfASOd9cndsUr5Tt25jHsVZ.jpg
4969,And Then There Were None (1945),Crime|Mystery,"Ten people are invited to a hotel in the Iranian desert, only to find that an unseen person is killing them one by one. Could one of them be the killer?",https://image.tmdb.org/t/p/w500/JoBZj30v380XBiRrYwIhOoGJ1z.jpg
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,Marlene Dietrich's screen tests for the classic 1930 German film The Blue Angel directed by Josef von Sternberg.,https://image.tmdb.org/t/p/w500/oW63lcB4RiKQVJQg6XG0FRv0AjU.jpg
4971,Moscow on the Hudson (1984),Comedy|Drama,"A Russian circus visits the US. A clown wants to defect, but doesn't have the nerve. His saxophone playing friend however comes to the decision to defect in the middle of Bloomingdales. He is befriended by the black security guard and falls in love with the Italian immigrant from behind the perfume counter. We follow his life as he works his way through the American dream and tries to find work as a musician.",https://image.tmdb.org/t/p/w500/cQtyCH6E2Xg5cqlsykwfdvbhB5y.jpg
4972,"Owl and the Pussycat, The (1970)",Comedy,"Meek, owlish Felix and strident, catty Doris live in the same apartment building. His incessant typing bothers her; her gentlemen callers bother him. Felix informs the landlord of her activities, so Doris moves in on Felix. When they both get thrown out, they move in with Barney... until they drive him out! That's when Felix and Doris finally decide to put theory into practice. But do opposites attract?",https://image.tmdb.org/t/p/w500/yGzDvJ99qHM1rpQef8wlm2Cxchl.jpg
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",https://image.tmdb.org/t/p/w500/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg
4974,Not Another Teen Movie (2001),Comedy,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movies of the 1980s and '90s.",https://image.tmdb.org/t/p/w500/9ZaGxvj1mqdKVLpSloq4mzS7SK6.jpg
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",https://image.tmdb.org/t/p/w500/cAh2pCiNPftsY3aSqJuIOde7uWr.jpg
